"","CustomerID","last_order","r","f","m","r_score","f_score","m_score","total_score","fm_score"
"443",12917,2011-08-03,128,1,594,2,1,2,4,3
"444",12919,2011-12-01,8,6,1335.19,4,4,3,9,7
"445",12920,2011-11-22,17,1,162.78,3,1,1,5,2
"446",12921,2011-11-30,9,37,16587.09,4,4,4,9,8
"447",12922,2011-07-01,161,1,405.38,1,1,2,4,3
"448",12923,2011-10-06,64,1,171.57,2,1,1,4,2
"449",12924,2011-09-12,88,4,925.75,2,3,3,6,6
"450",12925,2011-12-05,4,2,694.05,4,2,3,7,5
"451",12928,2011-11-04,35,5,2062.7,3,4,4,8,8
"452",12929,2011-02-01,311,1,117.85,1,1,1,3,2
"453",12930,2011-09-22,78,2,415.8,2,2,2,6,4
"454",12931,2011-11-18,21,15,42055.96,3,4,4,9,8
"455",12933,2011-11-15,24,3,607.53,3,3,2,7,5
"456",12935,2011-12-07,2,7,2160.7,4,4,4,9,8
"457",12936,2011-11-22,17,4,1063.9,3,3,3,7,6
"458",12937,2011-11-24,15,4,1504.27,4,3,3,8,6
"459",12938,2011-11-14,25,1,114.14,3,1,1,4,2
"460",12939,2011-10-06,64,8,11581.8,2,4,4,8,8
"461",12940,2011-10-16,54,2,899.69,2,2,3,6,5
"462",12942,2011-07-31,131,3,675.6,2,3,3,5,6
"463",12944,2011-11-04,35,2,604.51,3,2,2,6,4
"464",12945,2011-02-24,288,1,462.95,1,1,2,4,3
"465",12947,2011-07-19,143,6,1603.99,1,4,3,7,7
"466",12948,2011-11-23,16,7,2064.95,4,4,4,9,8
"467",12949,2011-11-09,30,8,4167.22,3,4,4,8,8
"468",12950,2011-12-07,2,3,1843,4,3,4,8,7
"469",12951,2011-12-01,8,6,1064.07,4,4,3,8,7
"470",12952,2011-12-04,5,4,1387.79,4,3,3,8,6
"471",12953,2011-11-30,9,1,329.85,4,1,2,5,3
"472",12955,2011-12-08,1,11,4757.16,4,4,4,9,8
"473",12956,2011-02-06,306,1,108.07,1,1,1,3,2
"474",12957,2011-11-30,9,8,4017.54,4,4,4,9,8
"475",12962,2011-12-02,7,2,266.39,4,2,1,6,3
"476",12963,2011-12-01,8,8,1856.63,4,4,4,9,8
"477",12965,2011-09-11,89,1,769.81,2,1,3,5,4
"478",12966,2011-11-30,9,1,160.18,4,1,1,5,2
"479",12967,2010-12-16,358,2,1660.9,1,2,4,6,6
"480",12968,2011-08-19,112,1,135.95,2,1,1,3,2
"481",12970,2011-12-02,7,4,405.47,4,3,2,7,5
"482",12971,2011-12-06,3,86,11189.91,4,4,4,9,8
"483",12974,2011-05-26,197,1,144.8,1,1,1,3,2
"484",12976,2011-05-12,211,1,738.6,1,1,3,4,4
"485",12977,2011-07-06,156,1,39.24,1,1,1,3,2
"486",12980,2011-07-05,157,9,7374.9,1,4,4,7,8
"487",12981,2011-11-10,29,2,372.22,3,2,2,5,4
"488",12982,2011-04-11,242,1,390.54,1,1,2,4,3
"489",12984,2011-11-21,18,1,97.5,3,1,1,5,2
"490",12985,2011-12-09,0,2,1239.38,4,2,3,8,5
"491",12987,2011-09-27,73,2,558.7,2,2,2,6,4
"492",12988,2011-02-20,292,1,505.82,1,1,2,4,3
"493",12989,2011-12-06,3,15,6924.11,4,4,4,9,8
"494",12990,2011-11-08,31,3,409.5,3,3,2,6,5
"495",12991,2011-11-16,23,2,503.76,3,2,2,7,4
"496",12993,2011-11-16,23,4,414.76,3,3,2,7,5
"497",12994,2011-12-05,4,3,974.42,4,3,3,7,6
"498",12995,2011-09-15,85,1,211.32,2,1,1,4,2
"499",12997,2011-11-17,22,4,1226.89,3,3,3,8,6
"500",12999,2011-05-27,196,3,455.88,1,3,2,5,5
"501",13000,2011-08-25,106,3,534.85,2,3,2,5,5
"502",13001,2011-12-05,4,13,9785.97,4,4,4,9,8
"503",13002,2011-01-25,318,1,120.95,1,1,1,3,2
"504",13003,2011-08-26,105,3,149.05,2,3,1,4,4
"505",13004,2011-11-28,11,18,5655.91,4,4,4,9,8
"506",13005,2011-06-19,173,2,513.7,1,2,2,5,4
"507",13006,2011-10-14,56,1,81.57,2,1,1,4,2
"508",13008,2011-01-20,323,1,229.47,1,1,1,3,2
"509",13011,2010-12-02,372,1,50.55,1,1,1,3,2
"510",13012,2011-11-30,9,8,1646.84,4,4,3,9,7
"511",13013,2011-12-08,1,13,4810.94,4,4,4,9,8
"512",13014,2011-11-29,10,10,3466.28,4,4,4,9,8
"513",13015,2011-10-17,53,5,3339.64,2,4,4,8,8
"514",13016,2011-09-27,73,3,789.89,2,3,3,6,6
"515",13017,2011-12-02,7,1,204,4,1,1,5,2
"516",13018,2011-11-23,16,28,7277.7,4,4,4,9,8
"517",13021,2011-12-05,4,9,2616.38,4,4,4,9,8
"518",13023,2011-10-06,64,2,689.9,2,2,3,6,5
"519",13026,2011-12-08,1,5,975.36,4,4,3,8,7
"520",13027,2011-08-18,113,6,6912,2,4,4,7,8
"521",13028,2011-11-17,22,2,661.32,3,2,2,7,4
"522",13029,2011-11-09,30,3,1247.5,3,3,3,7,6
"523",13030,2011-11-28,11,2,752.44,4,2,3,7,5
"524",13032,2011-10-18,52,2,1010.18,2,2,3,6,5
"525",13033,2010-12-17,357,1,190.55,1,1,1,3,2
"526",13034,2011-10-16,54,2,642.77,2,2,2,6,4
"527",13035,2011-09-27,73,2,921.88,2,2,3,6,5
"528",13037,2011-07-24,138,3,881.07,2,3,3,5,6
"529",13038,2011-09-20,80,3,908.46,2,3,3,6,6
"530",13040,2011-12-01,8,2,676.99,4,2,3,7,5
"531",13043,2011-03-11,273,1,516.42,1,1,2,4,3
"532",13044,2011-02-21,291,1,560.47,1,1,2,4,3
"533",13045,2011-09-01,99,1,305.28,2,1,1,3,2
"534",13046,2011-11-09,30,2,629.31,3,2,2,6,4
"535",13047,2011-10-14,56,9,3232.59,2,4,4,8,8
"536",13048,2011-11-25,14,4,1819.41,4,3,4,8,7
"537",13049,2011-10-06,64,2,656.68,2,2,2,6,4
"538",13050,2011-11-25,14,17,5833.11,4,4,4,9,8
"539",13052,2011-05-11,212,1,348.15,1,1,2,3,3
"540",13055,2011-09-22,78,3,1214.41,2,3,3,7,6
"541",13058,2011-11-15,24,3,271.4,3,3,1,6,4
"542",13059,2011-04-04,249,1,183.4,1,1,1,3,2
"543",13060,2011-03-31,253,1,307.53,1,1,2,3,3
"544",13061,2011-09-28,72,1,248.61,2,1,1,4,2
"545",13062,2011-06-01,191,1,346.98,1,1,2,3,3
"546",13064,2011-11-27,12,4,1105.59,4,3,3,7,6
"547",13065,2010-12-01,373,1,205.86,1,1,1,3,2
"548",13066,2011-11-15,24,2,470.8,3,2,2,7,4
"549",13067,2011-09-18,82,1,115.46,2,1,1,4,2
"550",13068,2011-11-29,10,2,344,4,2,2,6,4
"551",13069,2011-12-09,0,24,4431.44,4,4,4,9,8
"552",13070,2011-05-31,192,1,228.8,1,1,1,3,2
"553",13072,2011-03-18,266,1,177.15,1,1,1,3,2
"554",13075,2011-08-02,129,1,919.61,2,1,3,4,4
"555",13077,2011-12-08,1,4,728.02,4,3,3,7,6
"556",13078,2011-12-06,3,26,12627.94,4,4,4,9,8
"557",13079,2011-12-05,4,5,220.1,4,4,1,7,5
"558",13080,2011-06-13,179,1,58.08,1,1,1,3,2
"559",13081,2011-11-28,11,11,28337.38,4,4,4,9,8
"560",13082,2011-08-05,126,9,3613.63,2,4,4,7,8
"561",13083,2011-12-05,4,2,303.75,4,2,1,6,3
"562",13085,2011-07-05,157,2,416.08,1,2,2,5,4
"563",13089,2011-12-07,2,97,58762.08,4,4,4,9,8
"564",13090,2011-12-01,8,13,8895.82,4,4,4,9,8
"565",13091,2011-11-11,28,1,345.82,3,1,2,4,3
"566",13092,2011-09-30,70,5,477.83,2,4,2,7,6
"567",13093,2011-03-09,275,8,7832.47,1,4,4,7,8
"568",13094,2011-11-18,21,12,1927.32,3,4,4,9,8
"569",13095,2011-09-30,70,1,74.4,2,1,1,4,2
"570",13097,2011-11-07,32,10,6003.22,3,4,4,8,8
"571",13098,2011-12-08,1,28,28882.44,4,4,4,9,8
"572",13099,2011-09-01,99,1,207.36,2,1,1,3,2
"573",13101,2011-04-19,234,1,101.19,1,1,1,3,2
"574",13102,2011-12-08,1,24,6424.09,4,4,4,9,8
"575",13103,2011-10-31,39,1,243.94,3,1,1,4,2
"576",13104,2011-12-06,3,6,1098.48,4,4,3,8,7
"577",13106,2011-07-29,133,1,76.5,2,1,1,3,2
"578",13107,2011-10-26,44,4,1531.62,3,3,3,7,6
"579",13108,2010-12-02,372,1,350.06,1,1,2,3,3
"580",13109,2011-10-11,59,2,786.54,2,2,3,6,5
"581",13110,2011-11-08,31,7,1488.67,3,4,3,8,7
"582",13113,2011-12-09,0,24,12245.96,4,4,4,9,8
"583",13115,2011-11-28,11,4,2294.78,4,3,4,8,7
"584",13116,2011-07-24,138,1,501.14,2,1,2,4,3
"585",13117,2011-11-18,21,8,984.91,3,4,3,8,7
"586",13118,2011-11-20,19,5,1197.81,3,4,3,9,7
"587",13120,2011-04-15,238,1,30.6,1,1,1,3,2
"588",13121,2011-03-15,269,1,283.73,1,1,1,3,2
"589",13122,2011-09-06,94,2,922.39,2,2,3,5,5
"590",13124,2011-09-11,89,3,3756.33,2,3,4,7,7
"591",13126,2011-12-05,4,8,2099.64,4,4,4,9,8
"592",13127,2011-09-23,77,1,259.17,2,1,1,4,2
"593",13130,2011-09-06,94,1,64,2,1,1,3,2
"594",13131,2011-11-16,23,3,1073.3,3,3,3,7,6
"595",13132,2011-03-23,261,1,77.3,1,1,1,3,2
"596",13133,2011-03-11,273,2,109.8,1,2,1,4,3
"597",13134,2011-09-15,85,4,1793.58,2,3,4,7,7
"598",13135,2011-05-27,196,1,3096,1,1,4,5,5
"599",13136,2011-10-14,56,5,2607.61,2,4,4,8,8
"600",13137,2011-11-29,10,8,3603.29,4,4,4,9,8
"601",13138,2011-11-17,22,6,962.39,3,4,3,8,7
"602",13139,2011-11-23,16,7,5064.94,4,4,4,9,8
"603",13140,2011-08-23,108,3,422.47,2,3,2,5,5
"604",13141,2011-09-16,84,5,2388.75,2,4,4,8,8
"605",13142,2011-11-20,19,1,307.09,3,1,2,5,3
"606",13144,2011-01-11,332,1,110.95,1,1,1,3,2
"607",13145,2011-10-31,39,4,618.52,3,3,2,6,5
"608",13146,2011-11-13,26,1,228.91,3,1,1,4,2
"609",13147,2011-11-29,10,4,712.8,4,3,3,7,6
"610",13148,2011-11-10,29,12,3683.26,3,4,4,8,8
"611",13149,2011-11-25,14,4,1676.06,4,3,4,8,7
"612",13151,2011-02-17,295,1,1257.87,1,1,3,5,4
"613",13153,2011-12-04,5,1,486.22,4,1,2,6,3
"614",13155,2011-11-06,33,4,971.76,3,3,3,7,6
"615",13157,2011-10-21,49,4,1741.22,3,3,4,8,7
"616",13158,2011-09-06,94,4,1201.06,2,3,3,7,6
"617",13159,2011-12-01,8,4,1429.35,4,3,3,9,6
"618",13160,2011-11-17,22,1,91.8,3,1,1,5,2
"619",13161,2011-01-30,313,1,112.75,1,1,1,3,2
"620",13162,2011-08-09,122,4,1688.29,2,3,4,7,7
"621",13165,2011-10-24,46,2,1021.48,3,2,3,6,5
"622",13166,2011-03-01,283,1,417.2,1,1,2,4,3
"623",13167,2011-11-21,18,4,779.33,3,3,3,8,6
"624",13168,2011-11-03,36,4,1299.59,3,3,3,8,6
"625",13169,2011-10-07,63,2,712.88,2,2,3,6,5
"626",13170,2011-11-13,26,1,108.81,3,1,1,4,2
"627",13171,2011-11-18,21,3,468.41,3,3,2,7,5
"628",13173,2011-12-05,4,2,353.65,4,2,2,6,4
"629",13174,2011-11-23,16,3,2738.82,4,3,4,8,7
"630",13176,2011-10-24,46,1,481.49,3,1,2,5,3
"631",13177,2011-10-06,64,1,282.45,2,1,1,4,2
"632",13178,2011-11-13,26,11,5725.47,3,4,4,8,8
"633",13182,2011-10-25,45,1,121.18,3,1,1,4,2
"634",13183,2011-12-02,7,9,3957.78,4,4,4,9,8
"635",13184,2011-11-25,14,10,1667.95,4,4,4,9,8
"636",13185,2011-03-17,267,1,71.4,1,1,1,3,2
"637",13186,2011-10-31,39,3,1575.89,3,3,3,7,6
"638",13187,2011-01-06,337,1,236.02,1,1,1,3,2
"639",13188,2011-11-28,11,1,114.6,4,1,1,5,2
"640",13189,2011-11-21,18,2,260.68,3,2,1,6,3
"641",13192,2011-09-05,95,2,911.94,2,2,3,5,5
"642",13193,2011-10-09,61,1,112.08,2,1,1,4,2
"643",13194,2011-07-27,135,1,60.7,2,1,1,3,2
"644",13196,2011-11-28,11,4,1797.78,4,3,4,9,7
"645",13198,2011-11-29,10,6,3401.24,4,4,4,9,8
"646",13199,2011-12-06,3,37,9802.12,4,4,4,9,8
"647",13200,2011-11-20,19,4,870.09,3,3,3,8,6
"648",13203,2011-11-30,9,4,869.46,4,3,3,8,6
"649",13207,2011-11-24,15,2,250.26,4,2,1,6,3
"650",13208,2011-10-11,59,5,1193.17,2,4,3,8,7
"651",13209,2011-11-09,30,8,5891.61,3,4,4,8,8
"652",13210,2011-09-07,93,1,353.48,2,1,2,3,3
"653",13211,2011-11-29,10,3,1095.42,4,3,3,7,6
"654",13212,2011-11-20,19,3,786.83,3,3,3,7,6
"655",13213,2011-10-14,56,5,1520.58,2,4,3,8,7
"656",13216,2011-03-17,267,1,333.74,1,1,2,3,3
"657",13217,2011-08-09,122,3,533.98,2,3,2,5,5
"658",13218,2011-08-04,127,1,62.64,2,1,1,3,2
"659",13220,2011-09-22,78,4,819.29,2,3,3,7,6
"660",13221,2011-04-13,240,2,844.86,1,2,3,5,5
"661",13223,2011-05-23,200,2,163.2,1,2,1,4,3
"662",13224,2011-10-10,60,2,2152.95,2,2,4,7,6
"663",13225,2011-12-06,3,7,6463.84,4,4,4,9,8
"664",13226,2011-03-11,273,1,108.21,1,1,1,3,2
"665",13227,2011-05-22,201,1,257.7,1,1,1,3,2
"666",13228,2011-09-19,81,1,358,2,1,2,4,3
"667",13229,2011-04-28,225,1,160.95,1,1,1,3,2
"668",13230,2011-12-05,4,14,2755.63,4,4,4,9,8
"669",13232,2011-11-27,12,7,1327.75,4,4,3,9,7
"670",13233,2011-09-26,74,2,605.12,2,2,2,6,4
"671",13235,2011-05-11,212,1,1031.07,1,1,3,4,4
"672",13236,2011-11-15,24,2,744.85,3,2,3,7,5
"673",13238,2011-11-22,17,4,700.73,3,3,3,8,6
"674",13239,2011-03-23,261,1,329.56,1,1,2,3,3
"675",13240,2011-09-04,96,4,648.7,2,3,2,6,5
"676",13242,2011-08-19,112,3,270.4,2,3,1,4,4
"677",13243,2011-05-20,203,1,585.12,1,1,2,4,3
"678",13244,2011-09-08,92,1,121.74,2,1,1,3,2
"679",13245,2011-10-20,50,1,430.5,2,1,2,5,3
"680",13246,2011-11-21,18,6,1961.52,3,4,4,9,8
"681",13247,2011-11-22,17,4,501.12,3,3,2,8,5
"682",13248,2011-08-07,124,2,465.68,2,2,2,5,4
"683",13249,2011-09-08,92,3,711.41,2,3,3,5,6
"684",13253,2011-07-06,156,2,1030.4,1,2,3,5,5
"685",13255,2011-11-30,9,2,399.51,4,2,2,7,4
"686",13258,2011-11-28,11,3,672.83,4,3,3,7,6
"687",13259,2011-10-09,61,1,283.18,2,1,1,4,2
"688",13260,2011-10-09,61,1,557.62,2,1,2,5,3
"689",13261,2011-03-16,268,2,944.1,1,2,3,5,5
"690",13262,2011-03-21,263,1,200.29,1,1,1,3,2
"691",13263,2011-12-08,1,35,7426.71,4,4,4,9,8
"692",13265,2011-10-17,53,5,2092.66,2,4,4,8,8
"693",13266,2011-11-28,11,12,3834.26,4,4,4,9,8
"694",13267,2011-12-07,2,19,4521.49,4,4,4,9,8
"695",13268,2011-11-22,17,10,3152.71,3,4,4,9,8
"696",13269,2011-12-08,1,15,5343.28,4,4,4,9,8
"697",13270,2010-12-08,366,1,590,1,1,2,4,3
"698",13271,2011-11-02,37,1,211.49,3,1,1,4,2
"699",13272,2011-11-08,31,2,276.56,3,2,1,5,3
"700",13273,2011-08-18,113,1,138.98,2,1,1,3,2
"701",13276,2011-10-07,63,2,590.93,2,2,2,6,4
"702",13277,2011-11-24,15,4,258.4,4,3,1,7,4
"703",13278,2011-10-30,40,1,542.73,3,1,2,5,3
"704",13279,2011-09-22,78,1,137.75,2,1,1,4,2
"705",13280,2011-08-09,122,3,798.46,2,3,3,5,6
"706",13282,2011-11-21,18,3,1132.14,3,3,3,7,6
"707",13283,2011-10-11,59,2,93.66,2,2,1,5,3
"708",13284,2011-01-13,330,1,201.19,1,1,1,3,2
"709",13285,2011-11-16,23,4,2709.12,3,3,4,9,7
"710",13291,2011-07-07,155,1,361.11,1,1,2,3,3
"711",13292,2011-11-01,38,2,578.94,3,2,2,6,4
"712",13294,2011-06-03,189,2,873.74,1,2,3,5,5
"713",13295,2010-12-15,359,1,201.2,1,1,1,3,2
"714",13296,2011-07-25,137,1,87.4,2,1,1,3,2
"715",13297,2011-12-02,7,4,2089.85,4,3,4,9,7
"716",13298,2011-12-08,1,1,360,4,1,2,5,3
"717",13299,2011-03-16,268,1,142.5,1,1,1,3,2
"718",13300,2011-06-23,169,1,371.89,1,1,2,3,3
"719",13301,2011-08-28,103,4,600.19,2,3,2,6,5
"720",13302,2011-07-07,155,1,63.75,1,1,1,3,2
"721",13304,2010-12-23,351,1,300.42,1,1,1,3,2
"722",13305,2011-12-05,4,10,2000.86,4,4,4,9,8
"723",13307,2011-08-11,120,1,15,2,1,1,3,2
"724",13308,2011-11-17,22,3,1385.51,3,3,3,8,6
"725",13309,2011-12-02,7,5,1456.79,4,4,3,9,7
"726",13310,2011-11-11,28,3,1132.03,3,3,3,6,6
"727",13311,2011-12-05,4,2,598.57,4,2,2,7,4
"728",13313,2011-11-17,22,5,1555.32,3,4,3,9,7
"729",13314,2011-12-08,1,3,775.94,4,3,3,7,6
"730",13316,2011-11-02,37,4,5732.93,3,3,4,8,7
"731",13317,2011-10-04,66,6,2273.68,2,4,4,8,8
"732",13318,2011-12-08,1,3,640.76,4,3,2,7,5
"733",13319,2011-12-04,5,26,10845.55,4,4,4,9,8
"734",13320,2011-09-22,78,4,1532.2,2,3,3,8,6
"735",13321,2011-09-28,72,2,567.36,2,2,2,6,4
"736",13322,2011-11-22,17,1,199.48,3,1,1,5,2
"737",13323,2011-12-06,3,5,787.85,4,4,3,8,7
"738",13324,2011-11-03,36,10,7121.95,3,4,4,8,8
"739",13325,2011-09-19,81,1,675.3,2,1,3,5,4
"740",13327,2011-11-01,38,8,3627.77,3,4,4,8,8
"741",13328,2011-01-27,316,1,1308.48,1,1,3,5,4
"742",13329,2011-11-08,31,2,789,3,2,3,6,5
"743",13330,2011-09-08,92,3,1140.93,2,3,3,5,6
"744",13332,2011-11-25,14,1,350.9,4,1,2,5,3
"745",13334,2011-09-18,82,3,3502.32,2,3,4,7,7
"746",13336,2011-09-23,77,1,795.12,2,1,3,5,4
"747",13338,2011-07-05,157,1,487.02,1,1,2,4,3
"748",13339,2011-05-23,200,1,860.12,1,1,3,4,4
"749",13340,2011-10-25,45,7,10736.48,3,4,4,8,8
"750",13341,2011-03-24,260,1,775.85,1,1,3,4,4
"751",13343,2011-06-15,177,1,353.43,1,1,2,3,3
"752",13344,2011-10-03,67,3,2511.69,2,3,4,7,7
"753",13345,2011-02-25,287,1,389.5,1,1,2,4,3
"754",13347,2011-09-30,70,1,341.36,2,1,2,4,3
"755",13348,2011-10-06,64,1,233.76,2,1,1,4,2
"756",13349,2011-11-29,10,1,247.32,4,1,1,5,2
"757",13350,2011-11-23,16,2,979.12,4,2,3,7,5
"758",13351,2011-10-04,66,1,373.94,2,1,2,4,3
"759",13352,2011-10-10,60,1,397.98,2,1,2,5,3
"760",13354,2011-09-29,71,1,743.53,2,1,3,5,4
"761",13355,2011-08-09,122,1,674.7,2,1,3,4,4
"762",13356,2011-09-20,80,1,768.24,2,1,3,5,4
"763",13357,2011-03-27,257,1,609.4,1,1,2,4,3
"764",13358,2011-03-16,268,1,439.03,1,1,2,4,3
"765",13359,2011-10-07,63,1,439.56,2,1,2,5,3
"766",13362,2011-11-30,9,4,3090.74,4,3,4,9,7
"767",13363,2011-11-22,17,2,992.5,3,2,3,7,5
"768",13364,2011-09-29,71,1,134.96,2,1,1,4,2
"769",13365,2011-11-06,33,2,2225.37,3,2,4,7,6
"770",13366,2011-10-20,50,1,56.16,2,1,1,4,2
"771",13368,2011-03-28,256,2,623.4,1,2,2,5,4
"772",13369,2010-12-09,365,1,308.28,1,1,2,3,3
"773",13370,2010-12-03,371,1,754.87,1,1,3,4,4
"774",13372,2011-09-11,89,1,378.64,2,1,2,4,3
"775",13373,2011-10-10,60,3,3312.25,2,3,4,7,7
"776",13375,2011-09-12,88,1,778.65,2,1,3,5,4
"777",13376,2011-09-01,99,3,1019.76,2,3,3,5,6
"778",13379,2011-11-13,26,3,572.56,3,3,2,6,5
"779",13381,2011-11-08,31,6,3639.31,3,4,4,8,8
"780",13382,2011-03-04,280,1,222.99,1,1,1,3,2
"781",13384,2011-11-09,30,7,4151.93,3,4,4,8,8
"782",13385,2011-01-14,329,1,534.57,1,1,2,4,3
"783",13388,2011-07-31,131,2,677.1,2,2,3,5,5
"784",13389,2011-11-28,11,3,797.96,4,3,3,7,6
"785",13390,2011-09-26,74,1,544.08,2,1,2,5,3
"786",13391,2011-05-20,203,1,59.8,1,1,1,3,2
"787",13394,2011-12-08,1,8,2520.02,4,4,4,9,8
"788",13395,2011-06-07,185,1,307.72,1,1,2,3,3
"789",13396,2011-11-10,29,2,1360.99,3,2,3,7,5
"790",13397,2011-09-28,72,5,1544.13,2,4,3,8,7
"791",13398,2011-05-31,192,1,457.34,1,1,2,4,3
"792",13402,2011-08-04,127,2,621.23,2,2,2,5,4
"793",13403,2011-11-22,17,1,75,3,1,1,5,2
"794",13404,2011-12-08,1,2,252.49,4,2,1,6,3
"795",13405,2011-09-26,74,3,572.451,2,3,2,6,5
"796",13408,2011-12-08,1,62,28117.04,4,4,4,9,8
"797",13410,2011-11-15,24,5,1003.06,3,4,3,8,7
"798",13411,2011-08-24,107,1,213.55,2,1,1,3,2
"799",13414,2011-07-29,133,3,1390.5,2,3,3,6,6
"800",13416,2011-10-27,43,2,712.5,3,2,3,6,5
"801",13417,2011-12-05,4,2,640.83,4,2,2,7,4
"802",13418,2011-11-28,11,18,6127.43,4,4,4,9,8
"803",13419,2011-10-07,63,1,221.06,2,1,1,4,2
"804",13420,2011-07-13,149,2,159.85,1,2,1,4,3
"805",13421,2011-10-30,40,2,1823.21,3,2,4,7,6
"806",13422,2011-10-06,64,1,2626.3,2,1,4,6,5
"807",13425,2011-08-23,108,3,1624.21,2,3,3,6,6
"808",13426,2011-12-09,0,10,3641.32,4,4,4,9,8
"809",13427,2011-11-20,19,3,582.6,3,3,2,7,5
"810",13428,2011-11-29,10,1,201.78,4,1,1,5,2
"811",13429,2011-11-29,10,4,1006.8,4,3,3,8,6
"812",13430,2011-11-21,18,2,679.45,3,2,3,7,5
"813",13431,2011-10-03,67,2,1269.1,2,2,3,7,5
"814",13434,2011-09-26,74,2,534.24,2,2,2,6,4
"815",13435,2011-12-04,5,7,3809.89,4,4,4,9,8
"816",13436,2011-12-08,1,1,196.89,4,1,1,5,2
"817",13437,2011-11-25,14,7,3408.06,4,4,4,9,8
"818",13439,2011-03-29,255,1,283.71,1,1,1,3,2
"819",13441,2011-09-09,91,1,296.64,2,1,1,3,2
"820",13447,2011-11-16,23,3,1129.14,3,3,3,7,6
"821",13448,2011-11-23,16,6,3534.69,4,4,4,9,8
"822",13449,2011-11-16,23,1,291.88,3,1,1,5,2
"823",13450,2011-11-13,26,6,2043.72,3,4,4,8,8
"824",13451,2011-11-13,26,5,2898.26,3,4,4,8,8
"825",13452,2011-03-25,259,2,590,1,2,2,5,4
"826",13453,2011-06-27,165,2,356.98,1,2,2,4,4
"827",13455,2011-11-15,24,2,1058.34,3,2,3,7,5
"828",13456,2011-11-22,17,6,1766.72,3,4,4,9,8
"829",13458,2011-12-02,7,14,9646.57,4,4,4,9,8
"830",13460,2011-11-10,29,2,183.44,3,2,1,5,3
"831",13461,2011-11-01,38,3,1445,3,3,3,7,6
"832",13462,2011-04-01,252,1,151.5,1,1,1,3,2
"833",13464,2011-10-12,58,1,674.68,2,1,3,5,4
"834",13466,2011-06-08,184,1,307.9,1,1,2,3,3
"835",13467,2011-11-29,10,2,1071.91,4,2,3,7,5
"836",13468,2011-12-08,1,37,5704.97,4,4,4,9,8
"837",13470,2011-09-01,99,2,165,2,2,1,4,3
"838",13471,2011-12-08,1,4,2501.84,4,3,4,9,7
"839",13473,2011-10-10,60,2,422.64,2,2,2,6,4
"840",13474,2011-04-17,236,1,226.84,1,1,1,3,2
"841",13475,2011-06-01,191,4,1431.78,1,3,3,7,6
"842",13476,2011-06-14,178,2,1238.47,1,2,3,6,5
"843",13477,2011-11-02,37,6,1454.58,3,4,3,8,7
"844",13479,2011-05-23,200,2,300.95,1,2,1,4,3
"845",13481,2011-10-25,45,5,1804.56,3,4,4,8,8
"846",13482,2011-04-21,232,1,184.64,1,1,1,3,2
"847",13483,2011-10-05,65,1,140.34,2,1,1,4,2
"848",13484,2011-04-12,241,1,313.8,1,1,2,3,3
"849",13485,2011-04-20,233,1,454.24,1,1,2,4,3
"850",13486,2011-09-22,78,3,1122.41,2,3,3,6,6
"851",13487,2011-10-13,57,3,575.4,2,3,2,6,5
"852",13488,2011-11-22,17,13,8968.31,3,4,4,9,8
"853",13489,2011-08-26,105,4,449.52,2,3,2,6,5
"854",13491,2011-10-19,51,10,1215.82,2,4,3,8,7
"855",13492,2011-07-26,136,3,1269.84,2,3,3,6,6
"856",13493,2011-03-09,275,2,618.63,1,2,2,5,4
"857",13494,2011-02-01,311,1,316.26,1,1,2,3,3
"858",13495,2011-12-02,7,5,2044.87,4,4,4,9,8
"859",13496,2011-11-29,10,2,653.33,4,2,2,7,4
"860",13497,2011-03-02,282,2,348.05,1,2,2,4,4
"861",13499,2011-11-22,17,5,1159.11,3,4,3,8,7
"862",13500,2011-11-16,23,3,1166.77,3,3,3,7,6
"863",13501,2011-02-24,288,1,1340.32,1,1,3,5,4
"864",13502,2011-11-23,16,3,292,4,3,1,6,4
"865",13503,2011-09-29,71,1,216.85,2,1,1,4,2
"866",13504,2011-10-06,64,1,295.93,2,1,1,4,2
"867",13505,2011-09-28,72,4,4393.63,2,3,4,8,7
"868",13506,2011-01-27,316,2,458.52,1,2,2,5,4
"869",13507,2011-12-06,3,4,2479.16,4,3,4,9,7
"870",13508,2011-04-10,243,1,110.97,1,1,1,3,2
"871",13509,2011-12-01,8,7,979.72,4,4,3,8,7
"872",13510,2011-12-08,1,4,1791.56,4,3,4,9,7
"873",13512,2011-03-24,260,1,251.21,1,1,1,3,2
"874",13513,2011-08-05,126,1,205.1,2,1,1,3,2
"875",13514,2011-09-27,73,1,152.2,2,1,1,4,2
"876",13515,2011-09-28,72,4,891.12,2,3,3,7,6
"877",13516,2011-11-18,21,3,1389.41,3,3,3,8,6
"878",13517,2011-10-11,59,3,2128.42,2,3,4,7,7
"879",13518,2011-09-15,85,1,627.16,2,1,2,5,3
"880",13519,2011-09-22,78,1,122.75,2,1,1,4,2
"881",13520,2011-10-12,58,6,3624.35,2,4,4,8,8
"882",13521,2011-12-08,1,3,1070.47,4,3,3,7,6
"883",13522,2011-11-09,30,1,125.8,3,1,1,4,2
"884",13523,2011-11-06,33,5,3964.88,3,4,4,8,8
"885",13524,2011-10-30,40,5,680.18,3,4,3,7,7
"886",13525,2011-11-25,14,2,628.78,4,2,2,7,4
"887",13527,2011-11-06,33,7,2242.36,3,4,4,8,8
